id	window	forward_repeat_number	reverse_repeat_number	telomeric_repeat
15	3750000	7	9	AACCT
15	3760000	7	2	AACCT
15	3770000	6	8	AACCT
15	3780000	3	5	AACCT
15	3790000	8	7	AACCT
15	3800000	2	2	AACCT
15	3810000	6	4	AACCT
15	3820000	13	9	AACCT
15	3830000	4	4	AACCT
15	3840000	10	3	AACCT
15	3850000	9	6	AACCT
15	3860000	11	2	AACCT
15	3870000	2	3	AACCT
15	3880000	9	5	AACCT
15	3890000	12	5	AACCT
15	3900000	5	5	AACCT
15	3910000	10	5	AACCT
15	3920000	6	3	AACCT
15	3930000	5	1	AACCT
15	3940000	3	9	AACCT
15	3950000	7	3	AACCT
15	3960000	7	10	AACCT
15	3970000	8	5	AACCT
15	3980000	6	9	AACCT
15	3990000	5	3	AACCT
15	4000000	6	8	AACCT
15	4010000	4	5	AACCT
15	4020000	7	13	AACCT
15	4030000	7	8	AACCT
15	4040000	6	7	AACCT
15	4050000	7	5	AACCT
15	4060000	4	12	AACCT
15	4070000	7	7	AACCT
15	4080000	10	5	AACCT
15	4090000	11	3	AACCT
15	4100000	8	5	AACCT
15	4110000	8	2	AACCT
15	4120000	6	7	AACCT
15	4130000	8	6	AACCT
15	4140000	6	9	AACCT
15	4150000	6	7	AACCT
15	4160000	8	2	AACCT
15	4170000	7	4	AACCT
15	4180000	9	6	AACCT
15	4190000	6	4	AACCT
15	4200000	8	7	AACCT
15	4210000	10	8	AACCT
15	4220000	11	2	AACCT
15	4230000	7	3	AACCT
15	4240000	6	5	AACCT
15	4250000	6	2	AACCT
15	4260000	4	8	AACCT
15	4270000	9	9	AACCT
15	4280000	7	4	AACCT
15	4290000	10	4	AACCT
15	4300000	7	5	AACCT
15	4310000	8	5	AACCT
15	4320000	4	10	AACCT
15	4330000	5	6	AACCT
15	4340000	6	4	AACCT
15	4350000	12	8	AACCT
15	4360000	7	6	AACCT
15	4370000	3	5	AACCT
15	4380000	10	6	AACCT
15	4390000	6	4	AACCT
15	4400000	5	6	AACCT
15	4410000	10	2	AACCT
15	4420000	9	2	AACCT
15	4430000	6	6	AACCT
15	4440000	7	11	AACCT
15	4450000	4	7	AACCT
15	4460000	6	3	AACCT
15	4470000	8	6	AACCT
15	4480000	7	4	AACCT
15	4490000	5	11	AACCT
15	4500000	2	5	AACCT
15	4510000	6	8	AACCT
15	4520000	9	7	AACCT
15	4530000	5	8	AACCT
15	4540000	8	10	AACCT
15	4550000	5	9	AACCT
15	4560000	8	9	AACCT
15	4570000	5	10	AACCT
15	4580000	8	13	AACCT
15	4590000	2	11	AACCT
15	4600000	7	4	AACCT
15	4610000	8	7	AACCT
15	4620000	7	4	AACCT
15	4630000	9	6	AACCT
15	4640000	11	13	AACCT
15	4650000	7	7	AACCT
15	4660000	4	6	AACCT
15	4670000	7	13	AACCT
15	4680000	13	7	AACCT
15	4690000	6	10	AACCT
15	4700000	8	3	AACCT
15	4710000	4	8	AACCT
15	4720000	10	7	AACCT
15	4730000	5	4	AACCT
15	4740000	9	8	AACCT
15	4750000	10	6	AACCT
15	4760000	5	13	AACCT
15	4770000	7	5	AACCT
15	4780000	10	8	AACCT
15	4790000	6	11	AACCT
15	4800000	2	5	AACCT
15	4810000	8	1	AACCT
15	4820000	8	4	AACCT
15	4830000	7	11	AACCT
15	4840000	7	5	AACCT
15	4850000	7	14	AACCT
15	4860000	9	7	AACCT
15	4870000	6	1	AACCT
15	4880000	12	6	AACCT
15	4890000	7	6	AACCT
15	4900000	11	4	AACCT
15	4910000	8	13	AACCT
15	4920000	8	4	AACCT
15	4930000	5	8	AACCT
15	4940000	5	3	AACCT
15	4950000	6	4	AACCT
15	4960000	3	11	AACCT
15	4970000	10	8	AACCT
15	4980000	5	9	AACCT
15	4990000	5	2	AACCT
15	5000000	7	4	AACCT
15	5010000	5	8	AACCT
15	5020000	6	14	AACCT
15	5030000	8	5	AACCT
15	5040000	11	3	AACCT
15	5050000	3	8	AACCT
15	5060000	1	0	AACCT
15	5070000	2	1	AACCT
15	5080000	8	7	AACCT
15	5090000	7	4	AACCT
15	5100000	6	4	AACCT
15	5110000	3	4	AACCT
15	5120000	2	2	AACCT
15	5130000	3	5	AACCT
15	5140000	6	4	AACCT
15	5150000	6	4	AACCT
15	5160000	2	9	AACCT
15	5170000	3	22	AACCT
15	5180000	2	19	AACCT
15	5190000	1	9	AACCT
15	5200000	7	0	AACCT
15	5210000	1	2	AACCT
15	5220000	2	0	AACCT
15	5230000	3	5	AACCT
15	5240000	3	2	AACCT
15	5250000	1	3	AACCT
15	5260000	2	5	AACCT
15	5270000	2	3	AACCT
15	5280000	1	4	AACCT
15	5290000	0	0	AACCT
15	5300000	0	7	AACCT
15	5310000	3	14	AACCT
15	5320000	2	25	AACCT
15	5330000	4	21	AACCT
15	5340000	2	20	AACCT
15	5350000	0	11	AACCT
15	5360000	1	21	AACCT
15	5370000	0	26	AACCT
15	5380000	0	28	AACCT
15	5390000	0	23	AACCT
15	5400000	0	11	AACCT
15	5410000	0	6	AACCT
15	5420000	0	8	AACCT
15	5430000	0	4	AACCT
15	5440000	0	6	AACCT
15	5450000	3	9	AACCT
15	5460000	1	8	AACCT
15	5470000	0	11	AACCT
15	5480000	0	2	AACCT
15	5490000	1	0	AACCT
15	5500000	2	0	AACCT
15	5510000	0	0	AACCT
15	5520000	0	0	AACCT
15	5530000	0	0	AACCT
15	5540000	0	0	AACCT
15	5550000	0	1	AACCT
15	5560000	0	4	AACCT
15	5570000	2	5	AACCT
15	5580000	2	4	AACCT
15	5590000	0	6	AACCT
15	5600000	1	1	AACCT
15	5610000	3	1	AACCT
15	5620000	1	1	AACCT
15	5630000	3	1	AACCT
15	5640000	2	0	AACCT
15	5650000	2	0	AACCT
15	5660000	2	1	AACCT
15	5670000	4	0	AACCT
15	5680000	0	0	AACCT
15	5690000	0	0	AACCT
15	5700000	0	0	AACCT
15	5710000	0	0	AACCT
15	5720000	0	0	AACCT
15	5730000	0	3	AACCT
15	5740000	0	2	AACCT
15	5750000	1	3	AACCT
15	5760000	0	7	AACCT
15	5770000	1	4	AACCT
15	5780000	2	7	AACCT
15	5790000	1	4	AACCT
15	5800000	1	10	AACCT
15	5810000	2	3	AACCT
15	5820000	2	8	AACCT
15	5830000	1	1	AACCT
15	5840000	0	2	AACCT
15	5850000	0	4	AACCT
15	5860000	0	1	AACCT
15	5870000	0	6	AACCT
15	5880000	2	4	AACCT
15	5890000	3	8	AACCT
15	5900000	1	13	AACCT
15	5910000	0	12	AACCT
15	5920000	0	7	AACCT
15	5930000	1	9	AACCT
15	5940000	0	3	AACCT
15	5950000	3	3	AACCT
15	5960000	2	0	AACCT
15	5970000	0	0	AACCT
15	5980000	0	6	AACCT
15	5990000	0	8	AACCT
15	6000000	2	3	AACCT
15	6010000	0	7	AACCT
15	6020000	2	2	AACCT
15	6030000	0	0	AACCT
15	6040000	0	1	AACCT
15	6050000	0	1	AACCT
15	6060000	0	3	AACCT
15	6070000	1	1	AACCT
15	6080000	0	2	AACCT
15	6090000	5	1	AACCT
15	6100000	4	3	AACCT
15	6110000	1	2	AACCT
15	6120000	1	3	AACCT
15	6130000	0	4	AACCT
15	6140000	0	3	AACCT
15	6150000	0	4	AACCT
15	6160000	3	1	AACCT
15	6170000	0	0	AACCT
15	6180000	0	3	AACCT
15	6190000	1	3	AACCT
15	6200000	2	1	AACCT
15	6210000	3	0	AACCT
15	6220000	3	0	AACCT
15	6230000	0	0	AACCT
15	6240000	0	0	AACCT
15	6250000	0	2	AACCT
15	6260000	0	8	AACCT
15	6270000	0	6	AACCT
15	6280000	2	6	AACCT
15	6290000	0	4	AACCT
15	6300000	0	0	AACCT
15	6310000	0	3	AACCT
15	6320000	0	0	AACCT
15	6330000	0	4	AACCT
15	6340000	0	1	AACCT
15	6350000	0	0	AACCT
15	6360000	0	0	AACCT
15	6370000	0	0	AACCT
15	6380000	1	0	AACCT
15	6390000	1	0	AACCT
15	6400000	2	0	AACCT
15	6410000	1	3	AACCT
15	6420000	0	4	AACCT
15	6430000	2	2	AACCT
15	6440000	0	2	AACCT
15	6450000	1	1	AACCT
15	6460000	0	0	AACCT
15	6470000	0	1	AACCT
15	6480000	0	2	AACCT
15	6490000	2	5	AACCT
15	6500000	0	0	AACCT
15	6510000	3	0	AACCT
15	6520000	2	2	AACCT
15	6530000	0	1	AACCT
15	6540000	1	0	AACCT
15	6550000	2	0	AACCT
15	6560000	2	0	AACCT
15	6570000	0	1	AACCT
15	6580000	2	0	AACCT
15	6590000	1	0	AACCT
15	6600000	1	0	AACCT
15	6610000	2	0	AACCT
15	6620000	1	3	AACCT
15	6630000	5	8	AACCT
15	6640000	12	19	AACCT
15	6650000	5	3	AACCT
15	6660000	0	0	AACCT
15	6670000	2	0	AACCT
15	6680000	2	4	AACCT
15	6690000	0	2	AACCT
15	6700000	8	2	AACCT
15	6710000	4	7	AACCT
15	6720000	11	1	AACCT
15	6730000	6	7	AACCT
15	6740000	0	3	AACCT
15	6750000	3	2	AACCT
15	6760000	14	11	AACCT
15	6770000	11	9	AACCT
15	6780000	0	7	AACCT
15	6790000	0	7	AACCT
15	6800000	2	2	AACCT
15	6810000	2	4	AACCT
15	6820000	2	2	AACCT
15	6830000	2	5	AACCT
15	6840000	1	7	AACCT
15	6850000	2	14	AACCT
15	6860000	2	13	AACCT
15	6870000	1	10	AACCT
15	6880000	4	6	AACCT
15	6890000	2	4	AACCT
15	6900000	0	4	AACCT
15	6910000	0	5	AACCT
15	6920000	0	2	AACCT
15	6930000	2	4	AACCT
15	6940000	1	5	AACCT
15	6950000	0	2	AACCT
15	6960000	0	5	AACCT
15	6970000	0	14	AACCT
15	6980000	0	12	AACCT
15	6990000	1	6	AACCT
15	7000000	0	5	AACCT
15	7010000	2	3	AACCT
15	7020000	1	10	AACCT
15	7030000	2	11	AACCT
15	7040000	8	4	AACCT
15	7050000	9	0	AACCT
15	7060000	8	1	AACCT
15	7070000	6	0	AACCT
15	7080000	9	1	AACCT
15	7090000	5	5	AACCT
15	7100000	7	7	AACCT
15	7110000	5	19	AACCT
15	7120000	2	23	AACCT
15	7130000	2	18	AACCT
15	7140000	1	12	AACCT
15	7150000	1	14	AACCT
15	7160000	1	30	AACCT
15	7170000	1	23	AACCT
15	7180000	2	17	AACCT
15	7190000	1	18	AACCT
15	7200000	2	24	AACCT
15	7210000	1	27	AACCT
15	7220000	3	17	AACCT
15	7230000	3	5	AACCT
15	7240000	4	10	AACCT
15	7250000	11	7	AACCT
15	7260000	12	3	AACCT
15	7270000	8	6	AACCT
15	7280000	10	8	AACCT
15	7290000	8	1	AACCT
15	7300000	5	10	AACCT
15	7310000	6	11	AACCT
15	7320000	7	4	AACCT
15	7330000	4	12	AACCT
15	7340000	2	10	AACCT
15	7350000	5	3	AACCT
15	7360000	9	5	AACCT
15	7370000	6	7	AACCT
15	7380000	7	9	AACCT
15	7390000	9	11	AACCT
15	7400000	7	6	AACCT
15	7410000	7	3	AACCT
15	7420000	5	12	AACCT
15	7430000	4	7	AACCT
15	7440000	5	3	AACCT
15	7450000	6	3	AACCT
15	7460000	8	11	AACCT
15	7470000	8	7	AACCT
15	7480000	11	7	AACCT
15	7490000	3	10	AACCT
15	7500000	3	5	AACCT
15	7510000	8	5	AACCT
15	7520000	5	9	AACCT
15	7530000	12	6	AACCT
15	7540000	6	6	AACCT
15	7550000	8	6	AACCT
15	7560000	4	3	AACCT
15	7570000	7	2	AACCT
15	7580000	6	9	AACCT
15	7590000	7	7	AACCT
15	7600000	11	7	AACCT
15	7610000	6	5	AACCT
15	7620000	8	8	AACCT
15	7630000	4	9	AACCT
15	7640000	6	8	AACCT
15	7650000	6	10	AACCT
15	7660000	7	4	AACCT
15	7670000	3	4	AACCT
15	7680000	2	11	AACCT
15	7690000	6	1	AACCT
15	7700000	7	7	AACCT
15	7710000	12	6	AACCT
15	7720000	13	11	AACCT
15	7730000	4	10	AACCT
15	7740000	3	10	AACCT
15	7750000	8	3	AACCT
15	7760000	4	4	AACCT
15	7770000	1	4	AACCT
15	7780000	6	7	AACCT
15	7790000	8	8	AACCT
15	7800000	8	5	AACCT
15	7810000	9	6	AACCT
15	7820000	3	8	AACCT
15	7830000	5	8	AACCT
15	7840000	13	11	AACCT
15	7850000	3	12	AACCT
15	7860000	12	10	AACCT
15	7870000	6	6	AACCT
15	7880000	5	10	AACCT
15	7890000	8	10	AACCT
15	7900000	10	1	AACCT
15	7910000	7	8	AACCT
15	7920000	5	5	AACCT
15	7930000	9	6	AACCT
15	7940000	4	8	AACCT
15	7950000	4	4	AACCT
15	7960000	8	7	AACCT
15	7970000	6	4	AACCT
15	7980000	7	9	AACCT
15	7990000	6	3	AACCT
15	8000000	9	10	AACCT
15	8010000	7	10	AACCT
15	8020000	6	9	AACCT
15	8030000	8	5	AACCT
15	8040000	2	4	AACCT
15	8050000	5	6	AACCT
15	8060000	5	5	AACCT
15	8070000	5	10	AACCT
15	8080000	7	5	AACCT
15	8090000	7	15	AACCT
15	8100000	7	6	AACCT
15	8110000	9	5	AACCT
15	8120000	5	5	AACCT
15	8130000	6	3	AACCT
15	8140000	5	2	AACCT
15	8150000	3	7	AACCT
15	8160000	5	6	AACCT
15	8170000	6	3	AACCT
15	8180000	5	8	AACCT
15	8190000	12	7	AACCT
15	8200000	4	5	AACCT
15	8210000	5	5	AACCT
15	8220000	6	1	AACCT
15	8230000	6	5	AACCT
15	8240000	6	6	AACCT
15	8250000	11	6	AACCT
15	8260000	8	8	AACCT
15	8270000	3	12	AACCT
15	8280000	2	5	AACCT
15	8290000	6	6	AACCT
15	8300000	6	7	AACCT
15	8310000	8	10	AACCT
15	8320000	10	11	AACCT
15	8330000	10	6	AACCT
15	8340000	7	5	AACCT
15	8350000	9	11	AACCT
15	8360000	8	4	AACCT
15	8370000	5	6	AACCT
15	8380000	8	8	AACCT
15	8390000	6	6	AACCT
15	8400000	8	5	AACCT
15	8410000	10	10	AACCT
15	8420000	7	8	AACCT
15	8430000	9	6	AACCT
15	8440000	7	12	AACCT
15	8450000	8	15	AACCT
15	8460000	11	8	AACCT
15	8470000	1	8	AACCT
15	8480000	0	6	AACCT
15	8490000	7	9	AACCT
15	8500000	5	13	AACCT
15	8510000	3	4	AACCT
15	8520000	4	5	AACCT
15	8530000	6	4	AACCT
15	8540000	7	3	AACCT
15	8550000	7	5	AACCT
15	8560000	5	3	AACCT
15	8570000	10	7	AACCT
15	8580000	6	7	AACCT
15	8590000	5	5	AACCT
15	8600000	3	7	AACCT
15	8610000	7	6	AACCT
15	8620000	8	7	AACCT
15	8630000	3	10	AACCT
15	8640000	11	13	AACCT
15	8650000	7	7	AACCT
15	8660000	9	14	AACCT
15	8670000	5	2	AACCT
15	8680000	8	8	AACCT
15	8690000	7	3	AACCT
15	8700000	11	10	AACCT
15	8710000	8	7	AACCT
15	8720000	7	6	AACCT
15	8730000	3	7	AACCT
15	8740000	10	11	AACCT
15	8750000	3	6	AACCT
15	8760000	4	3	AACCT
15	8770000	5	6	AACCT
15	8780000	7	9	AACCT
15	8790000	10	8	AACCT
15	8800000	6	7	AACCT
15	8810000	5	9	AACCT
15	8820000	7	4	AACCT
15	8830000	4	13	AACCT
15	8840000	4	8	AACCT
15	8850000	6	4	AACCT
15	8860000	5	3	AACCT
15	8870000	10	8	AACCT
15	8880000	11	7	AACCT
15	8890000	7	6	AACCT
15	8900000	4	7	AACCT
15	8910000	8	6	AACCT
15	8920000	9	9	AACCT
15	8930000	3	5	AACCT
15	8940000	6	5	AACCT
15	8950000	10	7	AACCT
15	8960000	4	9	AACCT
15	8970000	5	4	AACCT
15	8980000	7	6	AACCT
15	8990000	7	3	AACCT
15	9000000	6	6	AACCT
15	9010000	6	11	AACCT
15	9020000	13	5	AACCT
15	9030000	6	8	AACCT
15	9040000	8	7	AACCT
15	9050000	5	5	AACCT
15	9060000	7	11	AACCT
15	9070000	6	7	AACCT
15	9080000	6	5	AACCT
15	9090000	10	4	AACCT
15	9100000	11	11	AACCT
15	9110000	2	6	AACCT
15	9120000	7	6	AACCT
15	9130000	8	6	AACCT
15	9140000	14	6	AACCT
15	9150000	5	7	AACCT
15	9160000	3	3	AACCT
15	9170000	6	9	AACCT
15	9180000	10	5	AACCT
15	9190000	7	5	AACCT
15	9200000	8	6	AACCT
15	9210000	5	5	AACCT
15	9220000	6	7	AACCT
15	9230000	7	5	AACCT
15	9240000	2	8	AACCT
15	9250000	8	7	AACCT
15	9260000	6	9	AACCT
15	9270000	2	8	AACCT
15	9280000	4	5	AACCT
15	9290000	8	4	AACCT
15	9300000	8	6	AACCT
15	9310000	3	0	AACCT
15	9320000	6	8	AACCT
15	9330000	7	7	AACCT
15	9340000	7	7	AACCT
15	9350000	7	5	AACCT
15	9360000	9	5	AACCT
15	9370000	3	6	AACCT
15	9380000	7	9	AACCT
15	9390000	6	4	AACCT
15	9400000	6	6	AACCT
15	9410000	5	6	AACCT
15	9420000	11	8	AACCT
15	9430000	7	4	AACCT
15	9440000	8	6	AACCT
15	9450000	8	4	AACCT
15	9460000	11	11	AACCT
15	9470000	10	7	AACCT
15	9480000	10	3	AACCT
15	9490000	10	6	AACCT
15	9500000	14	0	AACCT
15	9510000	7	4	AACCT
15	9520000	7	4	AACCT
15	9530000	9	3	AACCT
15	9540000	4	11	AACCT
15	9550000	7	7	AACCT
15	9560000	11	5	AACCT
15	9570000	5	13	AACCT
15	9580000	6	6	AACCT
15	9590000	5	6	AACCT
15	9600000	3	10	AACCT
15	9610000	3	3	AACCT
15	9620000	5	6	AACCT
15	9630000	5	9	AACCT
15	9640000	3	7	AACCT
15	9650000	5	6	AACCT
15	9660000	8	2	AACCT
15	9670000	7	6	AACCT
15	9680000	3	9	AACCT
15	9690000	7	5	AACCT
15	9700000	14	10	AACCT
15	9710000	6	11	AACCT
15	9720000	7	5	AACCT
15	9730000	6	10	AACCT
15	9740000	8	6	AACCT
15	9750000	6	6	AACCT
15	9760000	6	5	AACCT
15	9770000	5	4	AACCT
15	9780000	3	8	AACCT
15	9790000	10	11	AACCT
15	9800000	3	5	AACCT
15	9810000	6	10	AACCT
15	9820000	7	10	AACCT
15	9830000	7	10	AACCT
15	9840000	9	6	AACCT
15	9850000	6	6	AACCT
15	9860000	2	2	AACCT
15	9870000	6	3	AACCT
15	9880000	10	10	AACCT
15	9890000	5	7	AACCT
15	9900000	6	5	AACCT
15	9910000	7	7	AACCT
15	9920000	7	4	AACCT
15	9930000	5	4	AACCT
15	9940000	6	6	AACCT
15	9950000	8	6	AACCT
15	9960000	7	5	AACCT
15	9970000	7	7	AACCT
15	9980000	7	6	AACCT
15	9990000	11	7	AACCT
15	10000000	4	7	AACCT
15	10010000	7	5	AACCT
15	10020000	6	6	AACCT
15	10030000	7	10	AACCT
15	10040000	4	9	AACCT
15	10050000	8	5	AACCT
15	10060000	10	5	AACCT
15	10070000	6	8	AACCT
15	10080000	7	8	AACCT
15	10090000	7	5	AACCT
15	10100000	9	11	AACCT
15	10110000	6	9	AACCT
15	10120000	5	11	AACCT
15	10130000	5	2	AACCT
15	10140000	7	10	AACCT
15	10150000	4	11	AACCT
15	10160000	13	13	AACCT
15	10170000	5	7	AACCT
15	10180000	8	8	AACCT
15	10190000	6	7	AACCT
15	10200000	9	5	AACCT
15	10210000	7	5	AACCT
15	10220000	5	5	AACCT
15	10230000	6	5	AACCT
15	10240000	12	5	AACCT
15	10250000	8	5	AACCT
15	10260000	5	9	AACCT
15	10270000	11	9	AACCT
15	10280000	8	11	AACCT
15	10290000	7	10	AACCT
15	10300000	8	7	AACCT
15	10310000	7	10	AACCT
15	10320000	5	8	AACCT
15	10330000	1	12	AACCT
15	10340000	2	11	AACCT
15	10350000	3	5	AACCT
15	10360000	7	7	AACCT
15	10370000	3	3	AACCT
15	10380000	5	4	AACCT
15	10390000	7	5	AACCT
15	10400000	6	9	AACCT
15	10410000	6	8	AACCT
15	10420000	6	5	AACCT
15	10430000	14	13	AACCT
15	10440000	5	6	AACCT
15	10450000	3	6	AACCT
15	10460000	9	12	AACCT
15	10470000	10	8	AACCT
15	10480000	11	9	AACCT
15	10490000	4	2	AACCT
15	10500000	5	8	AACCT
15	10510000	4	10	AACCT
15	10520000	5	1	AACCT
15	10530000	8	7	AACCT
15	10540000	6	6	AACCT
15	10550000	14	7	AACCT
15	10560000	4	7	AACCT
15	10570000	9	7	AACCT
15	10580000	9	6	AACCT
15	10590000	5	5	AACCT
15	10600000	14	14	AACCT
15	10610000	6	5	AACCT
15	10620000	9	7	AACCT
15	10630000	13	7	AACCT
15	10640000	8	13	AACCT
15	10650000	4	3	AACCT
15	10660000	8	7	AACCT
15	10670000	6	6	AACCT
15	10680000	9	5	AACCT
15	10690000	8	7	AACCT
15	10700000	8	6	AACCT
15	10710000	11	15	AACCT
15	10720000	9	5	AACCT
15	10730000	9	8	AACCT
15	10740000	8	5	AACCT
15	10750000	4	4	AACCT
15	10760000	5	10	AACCT
15	10770000	7	6	AACCT
15	10780000	20	2	AACCT
15	10790000	4	6	AACCT
15	10800000	7	7	AACCT
15	10810000	8	8	AACCT
15	10820000	13	10	AACCT
15	10830000	11	15	AACCT
15	10840000	10	8	AACCT
15	10850000	11	5	AACCT
15	10860000	9	10	AACCT
15	10870000	5	10	AACCT
15	10880000	14	9	AACCT
15	10890000	6	10	AACCT
15	10900000	6	8	AACCT
15	10910000	8	6	AACCT
15	10920000	8	3	AACCT
15	10930000	9	7	AACCT
15	10940000	6	4	AACCT
15	10950000	8	7	AACCT
15	10960000	6	3	AACCT
15	10970000	8	5	AACCT
15	10980000	8	11	AACCT
15	10990000	8	5	AACCT
15	11000000	3	6	AACCT
15	11010000	6	3	AACCT
15	11020000	4	7	AACCT
15	11030000	10	3	AACCT
15	11040000	7	11	AACCT
15	11050000	10	7	AACCT
15	11060000	8	2	AACCT
15	11070000	10	7	AACCT
15	11080000	5	9	AACCT
15	11090000	4	4	AACCT
15	11100000	6	6	AACCT
15	11110000	6	10	AACCT
15	11120000	9	5	AACCT
15	11130000	8	4	AACCT
15	11140000	8	12	AACCT
15	11150000	5	7	AACCT
15	11160000	7	4	AACCT
15	11170000	7	7	AACCT
15	11180000	10	2	AACCT
15	11190000	6	8	AACCT
15	11200000	4	7	AACCT
15	11210000	7	11	AACCT
15	11220000	11	7	AACCT
15	11230000	7	4	AACCT
15	11240000	6	5	AACCT
15	11250000	9	6	AACCT
15	11260000	9	6	AACCT
15	11270000	9	6	AACCT
15	11280000	6	11	AACCT
15	11290000	10	12	AACCT
15	11300000	2	8	AACCT
15	11310000	2	7	AACCT
15	11320000	6	7	AACCT
15	11330000	11	10	AACCT
15	11340000	7	6	AACCT
15	11350000	10	3	AACCT
15	11360000	2	14	AACCT
15	11370000	7	2	AACCT
15	11380000	6	5	AACCT
15	11390000	2	4	AACCT
15	11400000	6	4	AACCT
15	11410000	5	6	AACCT
15	11420000	15	3	AACCT
15	11430000	7	3	AACCT
15	11440000	8	7	AACCT
15	11450000	13	2	AACCT
15	11460000	4	5	AACCT
15	11470000	2	3	AACCT
15	11480000	9	3	AACCT
15	11490000	10	5	AACCT
15	11500000	8	1	AACCT
15	11510000	8	10	AACCT
15	11520000	3	9	AACCT
15	11530000	3	8	AACCT
15	11540000	4	3	AACCT
15	11550000	8	7	AACCT
15	11560000	5	6	AACCT
15	11570000	3	4	AACCT
15	11580000	6	1	AACCT
15	11590000	6	6	AACCT
15	11600000	3	6	AACCT
15	11610000	0	0	AACCT
15	11620000	1	321	AACCT
15	11624083	0	381	AACCT
16	10000	519	0	AACCT
16	20000	0	0	AACCT
16	30000	4	5	AACCT
16	40000	8	5	AACCT
16	50000	9	6	AACCT
16	60000	3	8	AACCT
16	70000	11	4	AACCT
16	80000	6	10	AACCT
16	90000	5	5	AACCT
16	100000	4	8	AACCT
16	110000	5	5	AACCT
16	120000	10	7	AACCT
16	130000	3	8	AACCT
16	140000	10	4	AACCT
16	150000	1	7	AACCT
16	160000	8	10	AACCT
16	170000	6	6	AACCT
16	180000	10	4	AACCT
16	190000	13	7	AACCT
16	200000	5	2	AACCT
16	210000	10	13	AACCT
16	220000	7	10	AACCT
16	230000	5	5	AACCT
16	240000	5	7	AACCT
16	250000	8	10	AACCT
16	260000	8	6	AACCT
16	270000	7	10	AACCT
16	280000	9	11	AACCT
16	290000	6	8	AACCT
16	300000	4	6	AACCT
16	310000	1	4	AACCT
16	320000	5	6	AACCT
16	330000	7	3	AACCT
16	340000	3	4	AACCT
16	350000	10	8	AACCT
16	360000	11	2	AACCT
16	370000	3	4	AACCT
16	380000	4	8	AACCT
16	390000	4	5	AACCT
16	400000	0	5	AACCT
16	410000	2	7	AACCT
16	420000	9	6	AACCT
16	430000	8	8	AACCT
16	440000	14	4	AACCT
16	450000	7	4	AACCT
16	460000	7	4	AACCT
16	470000	8	3	AACCT
16	480000	4	8	AACCT
16	490000	5	3	AACCT
16	500000	5	8	AACCT
16	510000	5	5	AACCT
16	520000	5	8	AACCT
16	530000	5	12	AACCT
16	540000	5	5	AACCT
16	550000	5	7	AACCT
16	560000	11	6	AACCT
16	570000	8	7	AACCT
16	580000	4	3	AACCT
16	590000	10	9	AACCT
16	600000	7	6	AACCT
16	610000	4	7	AACCT
16	620000	4	5	AACCT
16	630000	5	12	AACCT
16	640000	6	2	AACCT
16	650000	9	10	AACCT
16	660000	5	8	AACCT
16	670000	6	11	AACCT
16	680000	6	9	AACCT
16	690000	7	10	AACCT
16	700000	7	12	AACCT
16	710000	9	9	AACCT
16	720000	7	11	AACCT
16	730000	9	3	AACCT
16	740000	4	7	AACCT
16	750000	4	5	AACCT
16	760000	8	9	AACCT
16	770000	5	3	AACCT
16	780000	8	6	AACCT
16	790000	3	6	AACCT
16	800000	10	8	AACCT
16	810000	5	5	AACCT
16	820000	8	6	AACCT
16	830000	10	4	AACCT
16	840000	4	10	AACCT
16	850000	4	8	AACCT
16	860000	5	9	AACCT
16	870000	6	5	AACCT
16	880000	7	5	AACCT
16	890000	6	9	AACCT
16	900000	13	11	AACCT
16	910000	5	9	AACCT
16	920000	2	10	AACCT
16	930000	5	10	AACCT
16	940000	7	6	AACCT
16	950000	6	9	AACCT
16	960000	11	4	AACCT
16	970000	7	9	AACCT
16	980000	4	8	AACCT
16	990000	15	5	AACCT
16	1000000	6	6	AACCT
16	1010000	4	7	AACCT
16	1020000	8	6	AACCT
16	1030000	5	4	AACCT
16	1040000	5	3	AACCT
16	1050000	10	4	AACCT
16	1060000	5	5	AACCT
16	1070000	6	8	AACCT
16	1080000	7	6	AACCT
16	1090000	11	7	AACCT
16	1100000	15	9	AACCT
16	1110000	9	6	AACCT
16	1120000	7	8	AACCT
16	1130000	10	1	AACCT
16	1140000	4	9	AACCT
16	1150000	5	6	AACCT
16	1160000	3	8	AACCT
16	1170000	3	10	AACCT
16	1180000	8	6	AACCT
16	1190000	6	18	AACCT
16	1200000	6	8	AACCT
16	1210000	3	11	AACCT
16	1220000	14	9	AACCT
16	1230000	9	7	AACCT
16	1240000	7	3	AACCT
16	1250000	10	10	AACCT
16	1260000	5	12	AACCT
16	1270000	4	7	AACCT
16	1280000	2	5	AACCT
16	1290000	3	3	AACCT
16	1300000	8	14	AACCT
16	1310000	10	6	AACCT
16	1320000	8	7	AACCT
16	1330000	4	6	AACCT
16	1340000	9	12	AACCT
16	1350000	8	7	AACCT
16	1360000	4	9	AACCT
16	1370000	5	8	AACCT
16	1380000	8	5	AACCT
16	1390000	7	2	AACCT
16	1400000	7	10	AACCT
16	1410000	10	7	AACCT
16	1420000	5	4	AACCT
16	1430000	3	12	AACCT
16	1440000	10	4	AACCT
16	1450000	7	9	AACCT
16	1460000	3	4	AACCT
16	1470000	5	9	AACCT
16	1480000	7	4	AACCT
